MSE:180.5,,,,,,,,,13.43502884,,,,,,,,,,,,,
"predict(linearModel, dat[test, ])",Category,TypeProduct_Desc,STYLE,Retail_SubClass_Desc,Style_Estimated_Cost,Gender_Desc,Country_Cd,eaFabricCost,eaCMCost,eaTrimCost,eaArtCost,eaWashCost,eaOtherCost,eaFOB,LandingCosts,All.empty,Selling.Season,Yesr,Month,Made.Year,Minimum.Wage..USD.,
38.92300685,_APPAREL,WOVEN,Bottoms,Short,149.7657,Boy,VN,27.51,35.7,22.05,30.03,2.1,2.31,119.7,30.0657,No,Spring,2017,7,2016,107.604,10.38777318
38.92300685,_APPAREL,WOVEN,Bottoms,Short,124.7904,Boy,VN,48.51,35.7,22.05,0.63,2.1,2.31,111.3,13.4904,No,Spring,2017,7,2016,107.604,10.38777318
38.92300685,_APPAREL,WOVEN,Bottoms,Short,109.4394,Boy,VN,25.41,35.7,22.05,0.63,2.1,1.26,87.15,22.2894,No,Spring,2017,7,2016,107.604,10.38777318
38.92300685,_APPAREL,WOVEN,Bottoms,Short,127.9131,Boy,VN,39.27,35.7,22.05,0.63,2.1,2.31,102.06,25.8531,No,Spring,2017,7,2016,107.604,10.38777318
38.92300685,_APPAREL,WOVEN,Bottoms,Short,116.6466,Boy,VN,41.16,35.7,22.05,0.63,2.1,2.31,103.95,12.6966,No,Spring,2017,7,2016,107.604,10.38777318
37.47664053,_APPAREL,WOVEN,Bottoms,Woven Pant,106.4616,Girl,VN,32.97,36.75,5.04,0,2.1,0,76.86,29.6016,No,Spring,2017,7,2016,107.604,0.528006454
37.47664053,_APPAREL,WOVEN,Bottoms,Skirts,91.8288,Girl,VN,33.6,36.75,2.52,0,0,0,72.87,18.9588,No,Spring,2017,7,2016,107.604,0.528006454
37.47664053,_APPAREL,WOVEN,Bottoms,Skirt/Skort,131.4096,Girl,VN,63.84,37.8,3.15,0,0,0,104.79,26.6196,No,Spring,2017,7,2016,107.604,0.10456135
38.92300685,_APPAREL,WOVEN,Bottoms,Short,141.078,Boy,VN,61.11,37.8,22.05,0.63,2.1,2.31,126,15.078,No,Spring,2017,7,2016,107.604,1.261144392
38.92300685,_APPAREL,WOVEN,Bottoms,Short,119.847,Boy,VN,30.66,37.8,22.05,0.63,2.1,2.31,95.55,24.297,No,Spring,2017,7,2016,107.604,1.261144392
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,127.6527,Boy,VN,36.12,37.8,22.05,0.63,2.1,3.15,101.85,25.8027,No,Spring,2017,7,2016,107.604,1.261144392
38.92300685,_APPAREL,WOVEN,Bottoms,Short,122.9298,Boy,VN,44.73,37.8,22.05,0.63,2.1,2.31,109.62,13.3098,No,Spring,2017,7,2016,107.604,1.261144392
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,138.0582,Boy,VN,39.27,37.8,23.1,0.63,2.1,7.35,110.25,27.8082,No,Spring,2017,7,2016,107.604,1.261144392
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,131.103,Boy,VN,39.69,37.8,22.05,0.63,2.1,2.73,105,26.103,No,Spring,2017,7,2016,107.604,1.261144392
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,127.7031,Boy,VN,39.27,37.8,22.05,0.63,2.1,0,101.85,25.8531,No,Spring,2017,7,2016,107.604,1.261144392
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,145.8639,Boy,VN,44.94,38.22,30.66,0.63,2.1,0,116.55,29.3139,No,Spring,2017,7,2016,107.604,0.494218635
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,186.1902,Boy,VN,44.94,38.22,30.66,33.18,2.1,0,149.1,37.0902,No,Spring,2017,7,2016,107.604,0.494218635
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,107.8455,Girl,VN,35.49,39.27,9.03,0,0,2.1,85.89,21.9555,No,Spring,2017,7,2016,107.604,3.216138203
38.92300685,_APPAREL,WOVEN,Bottoms,Swim Bottom,100.5711,Boy,VN,33.6,40.95,11.55,0,0,0,86.1,14.4711,No,Spring,2017,7,2016,107.604,4.108701218
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,144.5682,Boy,VN,55.44,40.95,23.73,0.63,2.1,6.3,129.15,15.4182,No,Spring,2017,7,2016,107.604,4.108701218
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,180.6336,Boy,VN,60.69,40.95,23.73,33.18,2.1,9.45,161.7,18.9336,No,Spring,2017,7,2016,107.604,4.108701218
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,136.4244,Boy,VN,51.66,40.95,23.73,0.63,2.1,2.73,121.8,14.6244,No,Spring,2017,7,2016,107.604,4.108701218
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,144.5682,Boy,VN,59.01,40.95,23.73,0.63,2.1,2.73,129.15,15.4182,No,Spring,2017,7,2016,107.604,4.108701218
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,127.6527,Boy,VN,34.23,42,22.05,0,2.1,1.47,101.85,25.8027,No,Spring,2017,7,2016,107.604,9.467886826
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,139.3602,Boy,VN,43.68,42,22.05,0,2.1,1.47,111.3,28.0602,No,Spring,2017,7,2016,107.604,9.467886826
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,138.0582,Boy,VN,36.75,42,23.1,0,2.1,6.3,110.25,27.8082,No,Spring,2017,7,2016,107.604,9.467886826
37.47664053,_APPAREL,WOVEN,Bottoms,Skirts,158.0061,Girl,VN,75.6,42,16.8,0,0,0,134.4,23.6061,No,Spring,2017,7,2016,107.604,20.46078093
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,118.5093,Girl,VN,42.63,42,7.98,0,0,5.04,94.5,24.0093,No,Spring,2017,7,2016,107.604,20.46078093
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,120.5883,Girl,VN,33.6,44.1,11.76,0,0,6.72,96.18,24.4083,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,118.5093,Girl,VN,36.96,44.1,8.4,0,0,5.04,94.5,24.0093,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,121.1091,Girl,VN,35.7,44.1,11.76,0,0,5.04,96.6,24.5091,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,112.5264,Girl,VN,29.82,44.1,12.39,0,0,5.04,89.67,22.8564,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,117.2073,Girl,VN,35.91,44.1,8.4,0,0,5.04,93.45,23.7573,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,131.5125,Girl,VN,30.87,44.1,27.3,0,0,2.73,105,26.5125,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,118.5093,Girl,VN,42.63,44.1,7.98,0,0,5.04,94.5,24.0093,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Woven Bottom,136.1724,Girl,VN,48.51,44.1,13.02,0,2.1,1.05,108.78,27.3924,No,Spring,2017,7,2016,107.604,43.86889072
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,119.8092,Girl,VN,25.41,46.2,18.9,0,0,5.04,95.55,24.2592,No,Spring,2017,7,2016,107.604,76.09700051
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,115.3866,Girl,VN,32.34,46.2,8.4,0,0,5.04,91.98,23.4066,No,Spring,2017,7,2016,107.604,76.09700051
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,180.6336,Boy,VN,81.48,47.25,23.52,0,0,9.45,161.7,18.9336,No,Spring,2017,7,2016,107.604,69.33881487
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,177.1434,Boy,VN,81.48,47.25,23.52,0,0,6.3,158.55,18.5934,No,Spring,2017,7,2016,107.604,69.33881487
38.92300685,_APPAREL,WOVEN,Bottoms,Woven Bottom,324.2568,Boy,VN,156.66,47.25,28.14,0,0,27.3,259.35,64.9068,No,Spring,2017,7,2016,107.604,69.33881487
37.47664053,_APPAREL,WOVEN,Bottoms,Woven Bottom,107.3499,Girl,VN,19.74,47.25,9.45,0,0,7.56,86.1,21.2499,No,Spring,2017,7,2016,107.604,95.51855541
37.47664053,_APPAREL,WOVEN,Bottoms,Active Bottom,131.418,Girl,VN,31.71,48.3,13.65,0.42,0,1.05,95.13,36.288,No,Spring,2017,7,2016,107.604,117.1451103
37.47664053,_APPAREL,WOVEN,Bottoms,Active Bottom,132.5646,Girl,VN,37.8,48.3,8.4,0.42,0,1.05,95.97,36.5946,No,Spring,2017,7,2016,107.604,117.1451103
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,133.5936,Girl,VN,32.76,48.3,20.58,0,0,5.04,106.68,26.9136,No,Spring,2017,7,2016,107.604,117.1451103
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,164.0226,Girl,VN,43.26,48.3,34.65,0,0,5.04,131.25,32.7726,No,Spring,2017,7,2016,107.604,117.1451103
37.47664053,_APPAREL,WOVEN,Bottoms,Shorts,161.2506,Girl,VN,57.96,48.3,14.7,0,0,5.04,116.97,44.2806,No,Spring,2017,7,2016,107.604,117.1451103
37.47664053,_APPAREL,WOVEN,Bottoms,Active Bottom,147.294,Girl,VN,55.65,50.4,10.5,0,0,1.05,117.6,29.694,No,Spring,2017,7,2016,107.604,167.0132201
26.26847712,_APPAREL,KNIT,Dresses,Dress,153.6339,Girl,VN,72.87,12.6,6.3,30.45,0,0,122.22,31.4139,No,Winter,2016,1,2016,107.9616,186.8272669
26.26847712,_APPAREL,KNIT,Dresses,Dress,110.3823,Girl,VN,34.65,21,5.25,28.14,2.1,0,91.14,19.2423,No,Winter,2016,1,2016,107.9616,27.75685121
26.26847712,_APPAREL,KNIT,Dresses,Dress,132.4659,Girl,VN,77.28,23.1,7.14,0,2.1,0,109.62,22.8459,No,Winter,2016,1,2016,107.9616,10.03924729
26.26847712,_APPAREL,KNIT,Dresses,Dress,101.85,Girl,VN,50.4,25.2,8.4,0,0,0,84,17.85,No,Winter,2016,1,2016,107.9616,1.141643365
26.26847712,_APPAREL,KNIT,Dresses,Dress,98.0868,Girl,VN,42,26.25,12.6,0,0,0,80.85,17.2368,No,Winter,2016,1,2016,107.9616,0.000341404
26.26847712,_APPAREL,KNIT,Dresses,Dress,117.348,Girl,VN,51.45,29.4,10.5,0,2.1,0,93.45,23.898,No,Winter,2016,1,2016,107.9616,9.80643552
26.26847712,_APPAREL,KNIT,Dresses,Dress,139.4925,Girl,VN,68.25,29.4,15.75,0,2.1,0,115.5,23.9925,No,Winter,2016,1,2016,107.9616,9.80643552
26.26847712,_APPAREL,KNIT,Dresses,Dress,119.9184,Girl,VN,62.37,29.4,5.25,0,2.1,0,99.12,20.7984,No,Winter,2016,1,2016,107.9616,9.80643552
26.26847712,_APPAREL,KNIT,Dresses,Dress,158.3148,Girl,VN,86.1,31.5,11.55,0,2.1,0,131.25,27.0648,No,Winter,2016,1,2016,107.9616,27.3688316
26.26847712,_APPAREL,KNIT,Dresses,Dress,139.4925,Girl,VN,63,32.55,17.85,0,2.1,0,115.5,23.9925,No,Winter,2016,1,2016,107.9616,39.45752964
26.26847712,_APPAREL,KNIT,Dresses,Knit,76.755,Girl,VN,21,32.55,3.15,4.2,2.1,0,63,13.755,No,Winter,2016,1,2016,107.9616,39.45752964
26.26847712,_APPAREL,KNIT,Dresses,Knit,134.4735,Girl,VN,42.63,44.1,9.87,8.4,2.1,4.2,111.3,23.1735,No,Winter,2016,1,2016,107.9616,317.9632081
26.65988027,_APPAREL,KNIT,Dresses,Knit,106.932,Girl,VN,69.3,7.35,6.3,0,2.1,0,85.05,21.882,No,Summer,2017,10,2016,107.5176,372.8714762
26.65988027,_APPAREL,KNIT,Dresses,Knit,86.793,Girl,VN,50.82,15.33,3.15,0,2.1,0,71.4,15.393,No,Summer,2017,10,2016,107.5176,128.366187
26.65988027,_APPAREL,KNIT,Dresses,Knit,86.3541,Girl,VN,40.74,17.22,6.51,0,2.1,4.41,70.98,15.3741,No,Summer,2017,10,2016,107.5176,89.11133958
26.65988027,_APPAREL,KNIT,Dresses,Knit,89.5545,Girl,VN,49.77,18.69,3.15,0,2.1,0,73.71,15.8445,No,Summer,2017,10,2016,107.5176,63.51899157
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,33.6,19.95,3.15,7.35,2.1,0,80.5203,18.0117,No,Summer,2017,10,2016,107.5176,45.02249328
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,33.18,19.95,3.57,7.35,2.1,0,80.5203,18.0117,No,Summer,2017,10,2016,107.5176,45.02249328
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,36.96,21,6.09,0,2.1,0,80.5203,18.0117,No,Summer,2017,10,2016,107.5176,32.03424471
26.65988027,_APPAREL,KNIT,Dresses,Dress,90.0564,Girl,VN,46.83,21,4.2,0,2.1,0,90.0564,17.6568,No,Summer,2017,10,2016,107.5176,32.03424471
26.65988027,_APPAREL,KNIT,Dresses,Dress,76.755,Girl,VN,36.75,21,3.15,0,2.1,0,76.755,18.1503,No,Summer,2017,10,2016,107.5176,32.03424471
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,38.85,21,4.2,0,2.1,0,80.5203,18.0117,No,Summer,2017,10,2016,107.5176,32.03424471
26.65988027,_APPAREL,KNIT,Dresses,Knit,77.2569,Girl,VN,36.96,21.21,3.15,0,2.1,0,63.42,13.8369,No,Summer,2017,10,2016,107.5176,29.701195
26.65988027,_APPAREL,KNIT,Dresses,Dress,88.2987,Girl,VN,31.92,21.63,2.52,8.4,2.1,0,88.2987,17.7219,No,Summer,2017,10,2016,107.5176,25.29969557
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,36.12,22.68,5.25,0,2.1,0,80.5203,18.0117,No,Summer,2017,10,2016,107.5176,15.83944699
26.65988027,_APPAREL,KNIT,Dresses,Knit,76.2531,Girl,VN,34.23,23.1,3.15,0,2.1,0,62.58,13.6731,No,Summer,2017,10,2016,107.5176,12.67274756
26.65988027,_APPAREL,KNIT,Dresses,Knit,71.736,Girl,VN,30.45,23.1,3.15,0,2.1,0,58.8,12.936,No,Summer,2017,10,2016,107.5176,12.67274756
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,36.75,23.1,4.2,0,2.1,0,80.5203,18.3099,No,Summer,2017,10,2016,107.5176,12.67274756
26.65988027,_APPAREL,KNIT,Dresses,Dress,76.755,Girl,VN,33.6,23.1,4.2,0,2.1,0,76.755,18.1503,No,Summer,2017,10,2016,107.5176,12.67274756
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,36.96,24.15,2.94,0,2.1,0,80.5203,18.0117,No,Summer,2017,10,2016,107.5176,6.299498987
26.65988027,_APPAREL,KNIT,Dresses,Knit,93.8196,Girl,VN,32.97,24.36,3.15,14.7,2.1,0,77.28,16.5396,No,Summer,2017,10,2016,107.5176,5.289449272
26.65988027,_APPAREL,KNIT,Dresses,Dress,105.8652,Girl,VN,55.86,25.2,4.2,0,2.1,0,105.8652,18.1335,No,Summer,2017,10,2016,107.5176,2.131250413
26.65988027,_APPAREL,KNIT,Dresses,Dress,120.7353,Girl,VN,58.8,25.2,9.45,0,2.1,4.2,120.7353,16.1595,No,Summer,2017,10,2016,107.5176,2.131250413
26.65988027,_APPAREL,KNIT,Dresses,Dress,120.7353,Girl,VN,58.8,25.2,9.45,0,2.1,4.2,120.7353,14.9478,No,Summer,2017,10,2016,107.5176,2.131250413
26.65988027,_APPAREL,KNIT,Dresses,Dress,120.7353,Girl,VN,58.8,25.2,9.45,0,2.1,4.2,120.7353,15.7374,No,Summer,2017,10,2016,107.5176,2.131250413
26.65988027,_APPAREL,KNIT,Dresses,Knit,69.2265,Girl,VN,16.59,25.41,3.15,9.45,2.1,0,56.7,12.5265,No,Summer,2017,10,2016,107.5176,1.562200698
26.65988027,_APPAREL,KNIT,Dresses,Dress,127.9488,Girl,VN,34.65,26.25,14.7,29.4,0,0,127.9488,17.5371,No,Summer,2017,10,2016,107.5176,0.168001839
26.65988027,_APPAREL,KNIT,Dresses,Dress,88.2987,Girl,VN,28.35,26.25,4.2,9.03,2.1,0,88.2987,17.7219,No,Summer,2017,10,2016,107.5176,0.168001839
26.65988027,_APPAREL,KNIT,Dresses,Dress,88.2987,Girl,VN,25.83,26.25,4.2,11.55,2.1,0,88.2987,17.7219,No,Summer,2017,10,2016,107.5176,0.168001839
26.65988027,_APPAREL,KNIT,Dresses,Dress,71.4861,Girl,VN,27.3,26.25,2.94,0,2.1,0,71.4861,18.3456,No,Summer,2017,10,2016,107.5176,0.168001839
26.65988027,_APPAREL,KNIT,Dresses,Knit,85.0374,Girl,VN,38.22,26.46,3.15,0,2.1,0,69.93,15.1074,No,Summer,2017,10,2016,107.5176,0.039952124
26.65988027,_APPAREL,KNIT,Dresses,Dress,71.4861,Girl,VN,25.41,26.88,4.2,0,2.1,0,71.4861,18.3456,No,Summer,2017,10,2016,107.5176,0.048452694
26.65988027,_APPAREL,KNIT,Dresses,Knit,69.2265,Girl,VN,24.15,27.3,3.15,0,2.1,0,56.7,12.5265,No,Summer,2017,10,2016,107.5176,0.409753264
26.65988027,_APPAREL,KNIT,Dresses,Dress,84.5355,Girl,VN,35.91,27.3,4.2,0,2.1,0,84.5355,18.711,No,Summer,2017,10,2016,107.5176,0.409753264
26.65988027,_APPAREL,KNIT,Dresses,Dress,72.9918,Girl,VN,27.51,27.3,2.94,0,2.1,0,72.9918,18.291,No,Summer,2017,10,2016,107.5176,0.409753264
26.65988027,_APPAREL,KNIT,Dresses,Knit,85.0374,Girl,VN,35.28,28.35,4.2,0,2.1,0,69.93,15.1074,No,Summer,2017,10,2016,107.5176,2.85650469
26.65988027,_APPAREL,KNIT,Dresses,Knit,78.7626,Girl,VN,30.03,28.35,4.2,0,2.1,0,64.68,14.0826,No,Summer,2017,10,2016,107.5176,2.85650469
26.65988027,_APPAREL,KNIT,Dresses,Knit,71.736,Girl,VN,23.94,28.56,4.2,0,2.1,0,58.8,12.936,No,Summer,2017,10,2016,107.5176,3.610454975
26.65988027,_APPAREL,KNIT,Dresses,Dress,126.945,Girl,VN,63,30.45,9.45,0,2.1,0,126.945,17.5644,No,Summer,2017,10,2016,107.5176,14.36500754
26.65988027,_APPAREL,KNIT,Dresses,Dress,132.4659,Girl,VN,51.03,30.45,10.92,10.5,2.1,0,132.4659,17.4132,No,Summer,2017,10,2016,107.5176,14.36500754
26.65988027,_APPAREL,KNIT,Dresses,Knit,96.3291,Girl,VN,41.58,31.5,4.2,0,2.1,0,79.38,16.9491,No,Summer,2017,10,2016,107.5176,23.42675897
26.65988027,_APPAREL,KNIT,Dresses,Dress,80.5203,Girl,VN,34.86,31.5,4.2,0,2.1,0,80.5203,18.0117,No,Summer,2017,10,2016,107.5176,23.42675897
26.65988027,_APPAREL,KNIT,Dresses,Dress,125.6913,Girl,VN,61.95,32.55,7.35,0,2.1,0,125.6913,17.598,No,Summer,2017,10,2016,107.5176,34.69351039
26.65988027,_APPAREL,KNIT,Dresses,Knit,86.5431,Girl,VN,31.29,34.65,3.15,0,2.1,0,71.19,15.3531,No,Summer,2017,10,2016,107.5176,63.84201324
26.65988027,_APPAREL,KNIT,Dresses,Dress,135.576,Girl,VN,59.85,39.9,8.4,0,0,0,135.576,15.9684,No,Summer,2017,10,2016,107.5176,175.3007704
26.65988027,_APPAREL,KNIT,Dresses,Dress,135.576,Girl,VN,61.53,39.9,8.4,0,0,0,135.576,15.9684,No,Summer,2017,10,2016,107.5176,175.3007704
26.65988027,_APPAREL,KNIT,Dresses,Knit,115.6533,Girl,VN,47.25,42,4.2,0,2.1,0,95.55,20.1033,No,Summer,2017,10,2016,107.5176,235.3192732
26.65988027,_APPAREL,KNIT,Dresses,Dress,205.506,Girl,VN,56.49,48.3,22.05,16.8,2.1,0,205.506,13.3728,No,Summer,2017,10,2016,107.5176,468.2947818
25.12254528,_APPAREL,KNIT,Dresses,Knit,71.736,Girl,VN,23.1,16.8,4.2,12.6,2.1,0,58.8,12.936,No,Spring,2017,7,2016,107.604,69.26475987
25.12254528,_APPAREL,KNIT,Dresses,Dress,135.7293,Girl,VN,40.95,18.9,9.45,23.1,2.1,0,112.35,23.3793,No,Spring,2017,7,2016,107.604,38.72006971
25.12254528,_APPAREL,KNIT,Dresses,Dress,114.3975,Girl,VN,64.05,21,7.35,0,2.1,0,94.5,19.8975,No,Spring,2017,7,2016,107.604,16.99537955
25.12254528,_APPAREL,KNIT,Dresses,Dress,100.5963,Girl,VN,37.8,22.05,7.35,18.9,2.1,0,82.95,17.6463,No,Spring,2017,7,2016,107.604,9.440534472
25.12254528,_APPAREL,KNIT,Dresses,Dress,101.85,Girl,VN,52.5,23.1,6.3,0,2.1,0,84,17.85,No,Spring,2017,7,2016,107.604,4.090689393
25.12254528,_APPAREL,KNIT,Dresses,Dress,144.5115,Girl,VN,69.3,23.1,11.55,13.65,2.1,0,119.7,24.8115,No,Spring,2017,7,2016,107.604,4.090689393
25.12254528,_APPAREL,KNIT,Dresses,Knit,71.736,Girl,VN,27.3,23.1,6.3,0,2.1,0,58.8,12.936,No,Spring,2017,7,2016,107.604,4.090689393
25.12254528,_APPAREL,KNIT,Dresses,Knit,75.5013,Girl,VN,30.45,24.15,5.25,0,2.1,0,61.95,13.5513,No,Spring,2017,7,2016,107.604,0.945844314
25.12254528,_APPAREL,KNIT,Dresses,Knit,72.9918,Girl,VN,28.35,24.15,5.25,0,2.1,0,59.85,13.1418,No,Spring,2017,7,2016,107.604,0.945844314
25.12254528,_APPAREL,KNIT,Dresses,Dress,114.3975,Girl,VN,59.85,25.2,7.35,0,2.1,0,94.5,19.8975,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Dress,89.3025,Girl,VN,42,25.2,4.2,0,2.1,0,73.5,15.8025,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Dress,89.3025,Girl,VN,40.95,25.2,5.25,0,2.1,0,73.5,15.8025,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Dress,71.736,Girl,VN,26.25,25.2,5.25,0,2.1,0,58.8,12.936,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Knit,87.2949,Girl,VN,38.22,25.2,6.3,0,2.1,0,71.82,15.4749,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Knit,74.2455,Girl,VN,27.3,25.2,6.3,0,2.1,0,60.9,13.3455,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Knit,86.793,Girl,VN,37.8,25.2,6.3,0,2.1,0,71.4,15.393,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Knit,59.892,Girl,VN,13.23,25.2,0,9.66,2.1,0,50.19,9.702,No,Spring,2017,7,2016,107.604,0.005999234
25.12254528,_APPAREL,KNIT,Dresses,Dress,77.2569,Girl,VN,29.82,26.25,5.25,0,2.1,0,63.42,13.8369,No,Spring,2017,7,2016,107.604,1.271154155
25.12254528,_APPAREL,KNIT,Dresses,Dress,71.736,Girl,VN,25.2,26.25,5.25,0,2.1,0,58.8,12.936,No,Spring,2017,7,2016,107.604,1.271154155
25.12254528,_APPAREL,KNIT,Dresses,Knit,88.0488,Girl,VN,34.65,26.25,9.45,0,2.1,0,72.45,15.5988,No,Spring,2017,7,2016,107.604,1.271154155
25.12254528,_APPAREL,KNIT,Dresses,Knit,91.812,Girl,VN,40.95,26.25,6.3,0,2.1,0,75.6,16.212,No,Spring,2017,7,2016,107.604,1.271154155
25.12254528,_APPAREL,KNIT,Dresses,Dress,123.1818,Girl,VN,64.05,27.3,8.4,0,2.1,0,101.85,21.3318,No,Spring,2017,7,2016,107.604,4.741309076
25.12254528,_APPAREL,KNIT,Dresses,Dress,97.3329,Girl,VN,51.45,27.3,5.25,18.9,2.1,0,80.22,17.1129,No,Spring,2017,7,2016,107.604,4.741309076
25.12254528,_APPAREL,KNIT,Dresses,Dress,89.3025,Girl,VN,38.85,27.3,5.25,0,2.1,0,73.5,15.8025,No,Spring,2017,7,2016,107.604,4.741309076
25.12254528,_APPAREL,KNIT,Dresses,Dress,108.1248,Girl,VN,54.6,27.3,5.25,0,2.1,0,89.25,18.8748,No,Spring,2017,7,2016,107.604,4.741309076
25.12254528,_APPAREL,KNIT,Dresses,Dress,76.755,Girl,VN,26.25,29.4,5.25,0,2.1,0,63,13.755,No,Spring,2017,7,2016,107.604,18.29661892
25.12254528,_APPAREL,KNIT,Dresses,Knit,106.932,Girl,VN,44.1,29.4,9.45,0,2.1,0,85.05,21.882,No,Spring,2017,7,2016,107.604,18.29661892
25.12254528,_APPAREL,KNIT,Dresses,Knit,91.812,Girl,VN,35.7,31.5,3.15,0,2.1,3.15,75.6,16.212,No,Spring,2017,7,2016,107.604,40.67192876
25.12254528,_APPAREL,KNIT,Dresses,Dress,129.4545,Girl,VN,49.35,32.55,7.35,15.75,2.1,0,107.1,22.3545,No,Spring,2017,7,2016,107.604,55.16708368
25.12254528,_APPAREL,KNIT,Dresses,Knit,91.812,Girl,VN,30.45,33.6,9.45,0,2.1,0,75.6,16.212,No,Spring,2017,7,2016,107.604,71.8672386
25.12254528,_APPAREL,KNIT,Dresses,Dress,144.69,Girl,VN,61.95,35.07,18.48,0,0,0,115.5,29.19,No,Spring,2017,7,2016,107.604,98.95185549
25.12254528,_APPAREL,KNIT,Dresses,Dress,155.8683,Girl,VN,81.27,42,5.25,0,0,0.63,129.15,26.7183,No,Spring,2017,7,2016,107.604,284.848478
48.11279814,_APPAREL,WOVEN,Dresses,Dress,163.1784,Girl,VN,79.8,37.8,12.81,0,0,0,130.41,32.7684,No,Winter,2016,1,2016,107.9616,106.3538054
48.11279814,_APPAREL,WOVEN,Dresses,Dress,179.844,Girl,VN,96.6,37.8,9.45,0,0,0,143.85,35.994,No,Winter,2016,1,2016,107.9616,106.3538054
48.11279814,_APPAREL,WOVEN,Dresses,Dress,267.078,Girl,VN,155.82,42.63,15.75,0,0,0,214.2,52.878,No,Winter,2016,1,2016,107.9616,30.06107539
48.11279814,_APPAREL,WOVEN,Dresses,Dress,206.4993,Girl,VN,107.31,50.61,16.38,0,0,0,174.3,32.1993,No,Winter,2016,1,2016,107.9616,6.236017153
48.11279814,_APPAREL,WOVEN,Dresses,Dress,192.6708,Girl,VN,74.34,50.82,34.44,0,0,0,159.6,33.0708,No,Winter,2016,1,2016,107.9616,7.328941936
48.11279814,_APPAREL,WOVEN,Dresses,Dress,157.1976,Girl,VN,58.8,54.6,16.59,0,0,0,129.99,27.2076,No,Winter,2016,1,2016,107.9616,42.08378803
48.11279814,_APPAREL,WOVEN,Dresses,Dress,277.494,Girl,VN,126.21,55.44,40.95,0,0,0,222.6,54.894,No,Winter,2016,1,2016,107.9616,53.68788717
48.50420128,_APPAREL,WOVEN,Dresses,Knit,75.6462,Girl,VN,20.16,16.8,4.2,19.95,2.1,0,63.21,12.4362,No,Summer,2017,10,2016,107.5176,1005.156379
